Label,number,date,no_query,name,Tweet
4,1957264780,Thu May 28 23:59:40 PDT 2009,NO_QUERY,jemariie,@putmynamehere aww! that's awesome.  maybe he really likes you.
4,1957264797,Thu May 28 23:59:40 PDT 2009,NO_QUERY,Xn00bXb00bX,@ScarlettLavey i miss you my bff Valley! 
4,1957264845,Thu May 28 23:59:41 PDT 2009,NO_QUERY,MamitaBonita,I hate idiots.  Speaking the language and NOT knowing/denying your history is a disgrace.  Moving forward *with my badass* &gt;&gt;&gt;&gt;  
4,1957264864,Thu May 28 23:59:41 PDT 2009,NO_QUERY,sroxy,"Good night, luvvies.  "
4,1957264873,Thu May 28 23:59:41 PDT 2009,NO_QUERY,Noway57,@snufsnuf @SpaNkiEs25 mmg cute  fb quizzes sometimes give quite reasonable result but sometimes rubbish
4,1957264937,Thu May 28 23:59:42 PDT 2009,NO_QUERY,_egg,"enjoy the weekend peeps, i is pretty bad at updating on weekends but enjoy. I will be taking in the sunshine and sending out good vibes "
4,1957264978,Thu May 28 23:59:42 PDT 2009,NO_QUERY,vinceveloso,@thejessicadrake nice 
4,1957265027,Thu May 28 23:59:43 PDT 2009,NO_QUERY,imanwilliams,"@blctxt oh I love Dilla  that's my heart,mentor, such and such lol among many others like Premo,Pete Rock,Dj Battlecat"
4,1957273967,Fri May 29 00:01:02 PDT 2009,NO_QUERY,Sarahjaynee,and now I have to go pack and we'll be off.  yaaaay 'we're all going on a summer holiday..'
4,1957274000,Fri May 29 00:01:02 PDT 2009,NO_QUERY,theartgirl,@rrrachelsmith you are welcome to come fly over to the kids room in the new place......it's peter pan theme 
4,1957274030,Fri May 29 00:01:03 PDT 2009,NO_QUERY,CrossCultural,Sitting at a sidewalk cafe in Chambery waiting on a colleague. One final meeting before heading home this afternoon 
4,1957274044,Fri May 29 00:01:03 PDT 2009,NO_QUERY,jennabeans24,@sierrapaige Sierra!!!  I miss you! Sending hugs your way from Chicago! 
4,1957274140,Fri May 29 00:01:04 PDT 2009,NO_QUERY,MsMagdalena,How can a day start better than with some Dwele in my ear?....Drinking home made tea and dancing in my towel...getting ready 4 a new day 
4,1957274151,Fri May 29 00:01:04 PDT 2009,NO_QUERY,Richard_Gable,"@NikkiNoo1956 Sorry, miss read that, did you say you couldn't fit your arse in the Brixton Lido ha ha "
4,1957274278,Fri May 29 00:01:05 PDT 2009,NO_QUERY,wheeeastari,finally im hoooooooooooooooome 
4,1957274380,Fri May 29 00:01:08 PDT 2009,NO_QUERY,ryankanno,"@abaggy I noeeees.  Insulting!  I mean, I look like a kid, but cmon now. "
4,1957274443,Fri May 29 00:01:10 PDT 2009,NO_QUERY,NinaFarokhfal,just had yummy Thai food and now we're @ joxers having beer. happy bday Eriko! 
4,1957274450,Fri May 29 00:01:10 PDT 2009,NO_QUERY,Mitchjuah,"If i were a boy,i will play soccer everyday. and if i were a girl, i will going shopping a day long. "
4,1957274530,Fri May 29 00:01:11 PDT 2009,NO_QUERY,sabbath78,"can't wait for E3, i'm hoping Sony takes the show!! "
4,1957274595,Fri May 29 00:01:12 PDT 2009,NO_QUERY,like_asmile,@chelseydied - thanks! I'm glad to hear I'm not the only one who languished at 6g for so long 
4,1957274671,Fri May 29 00:01:12 PDT 2009,NO_QUERY,Scentedsox,@FriscoInferno that's true. Thanks for the feedback. 
4,1957274772,Fri May 29 00:01:13 PDT 2009,NO_QUERY,_ljubo,lost a tweet with decision... @bing can I find my tweet back? 
4,1957274811,Fri May 29 00:01:13 PDT 2009,NO_QUERY,davidasch,"@meara76 it's the sentiment that counts, though, surely? "
4,1957274861,Fri May 29 00:01:14 PDT 2009,NO_QUERY,agnieszkasshoes,@nextread I think web story suits some genres more than others. I DO also write books  http://bit.ly/1acLWp
4,1957274902,Fri May 29 00:01:14 PDT 2009,NO_QUERY,GhostOtaku,@chollis You know I'm down! 
4,1957274995,Fri May 29 00:01:15 PDT 2009,NO_QUERY,theanand,"Oh man, Bangalore weather is like...sweet....but just remembered what I hate abt it....the food part! "
4,1957275024,Fri May 29 00:01:15 PDT 2009,NO_QUERY,wiseleo,@KatHernandez hehe  yeah it was hilarious. I haven't seen the show yet.  I've won dance-offs in clubs easily.
4,1957275037,Fri May 29 00:01:15 PDT 2009,NO_QUERY,Anaardvark,"@starsparkle whats keeping me going is the knowledge that as long as I get this in, I get to spend the next 3 months living in Ibiza "
4,1957275041,Fri May 29 00:01:15 PDT 2009,NO_QUERY,almcheese,its okay to be fat on holiday 
4,1957275162,Fri May 29 00:01:16 PDT 2009,NO_QUERY,Monica2112,@kimberly625 wow is 3am!!! Seriously u r nocturnal. 
4,1957275213,Fri May 29 00:01:17 PDT 2009,NO_QUERY,bebs_kie,@mrdumbapples tell cliff happy birthday for me. 
4,1957275365,Fri May 29 00:01:19 PDT 2009,NO_QUERY,bigenya,@ragdollgonewild Always welcome 
4,1957275605,Fri May 29 00:01:21 PDT 2009,NO_QUERY,tommyiswild,@_AlexaJordan I've been feeling the exact same way about my job...anything I can do to help...I'll do...I'll give you a call this weekend 
4,1957275645,Fri May 29 00:01:21 PDT 2009,NO_QUERY,Nannaland,Good morning!  Today's going to be sunny and hot... and I have to work work work... Guess I could go work outside ;) That's what I'll do!
4,1957275668,Fri May 29 00:01:21 PDT 2009,NO_QUERY,rumplesEs,Mid-afternoon caffeine rush. Zoooom! 
4,1957275711,Fri May 29 00:01:22 PDT 2009,NO_QUERY,abhishek_karna,"Mom asking if I'm feeling better after dargah visit. Dad swears he sees +ve &quot;change&quot;.  I am amused.   But yeah, still depressed "
4,1957275718,Fri May 29 00:01:22 PDT 2009,NO_QUERY,mandabananaaa,@bellatela`s SINGINGGGG.  Haha. I love it when she sings because she`s so good. :&gt; )))
4,1957275724,Fri May 29 00:01:22 PDT 2009,NO_QUERY,DG_Neftali,finally got to talk to MaryCarmen today  and so excited about next week!!!!
4,1957275732,Fri May 29 00:01:22 PDT 2009,NO_QUERY,butterflykisser,"@tugbucket Good, thought it was an underhand way of giving us the finger. "
4,1957275780,Fri May 29 00:01:22 PDT 2009,NO_QUERY,meya_von,@pleasurep I'll get someone to buy it for my birthday JUNE 10th 
4,1957275852,Fri May 29 00:01:23 PDT 2009,NO_QUERY,enliytenme,@TerrenceJ106 I AM! 
4,1957275854,Fri May 29 00:01:23 PDT 2009,NO_QUERY,IvonEliza,listening to Kris' pre-idol album songs. its good.  check it out!
4,1957275937,Fri May 29 00:01:24 PDT 2009,NO_QUERY,LaKeesh,@souljaboytellem 
4,1957275983,Fri May 29 00:01:24 PDT 2009,NO_QUERY,smiles4dayyz,"@TerrenceJ106 I'm awake.. Listenin to the wind blow outsidee.. Or maybe its rain.. Idk,dontfeel like geTtin up to see. "
4,1957275999,Fri May 29 00:01:24 PDT 2009,NO_QUERY,somemaysay,@fluffysucks  you're up late
4,1957276025,Fri May 29 00:01:24 PDT 2009,NO_QUERY,astynes,@karinb_za then I can send you a copy 
4,1957276065,Fri May 29 00:01:25 PDT 2009,NO_QUERY,theideagirl,@obama_binladen  &lt;---- here is another green project inventor! everyone congratulate him on his invention idea 
4,1957276073,Fri May 29 00:01:25 PDT 2009,NO_QUERY,mariaandros,@11forgottenlaws lol you're awesome ! thanks for your tweets gr8 to hear from you 
4,1957276119,Fri May 29 00:01:25 PDT 2009,NO_QUERY,dnm_anemone,"schoool.. it's friday though, so it's not that bad  looking forward to the weekend ^^,"
4,1957276124,Fri May 29 00:01:25 PDT 2009,NO_QUERY,loveandsandwich,"@onlythestrong  Haha! Kat is like my art mom, i ask her crits and advice and she shows my work off to people. "
4,1957276135,Fri May 29 00:01:25 PDT 2009,NO_QUERY,lambdalady1_05,@GQfromGQcuts huh? When did I say I luv u? Are u drunk? lol jk. Hope ur having fun! Buenas Noches! 
4,1957276168,Fri May 29 00:01:26 PDT 2009,NO_QUERY,Cluracan,Funny stories on twitter making 2nd AFD easier. Thanks all   And my money's on Carlton tonight.
4,1957276188,Fri May 29 00:01:26 PDT 2009,NO_QUERY,harlembeauty132,Just realized this O.P.I nail polish is poppin...toesies still looking rather dashing 
4,1957276202,Fri May 29 00:01:26 PDT 2009,NO_QUERY,TimEssary,"@Maddy4ever aweee...if I was home in Alabama, Id give you the biggest hug! "
4,1957276213,Fri May 29 00:01:26 PDT 2009,NO_QUERY,dave3292,On the train listening to cash cash 
4,1957276363,Fri May 29 00:01:27 PDT 2009,NO_QUERY,Kaylalallama,YES. Bed time. 
4,1957276446,Fri May 29 00:01:28 PDT 2009,NO_QUERY,GetYourGaon,@Tklv2008 DO IT ANYWAYS! lol. 
4,1957276453,Fri May 29 00:01:28 PDT 2009,NO_QUERY,ninalorraine,"@tishh ahhhh ii should be there! in boxers, spice girl tee, no makeup, and my hair on top of my head "
4,1957276465,Fri May 29 00:01:29 PDT 2009,NO_QUERY,naejana,@christifaith  haha..u got a motto too?
4,1957276504,Fri May 29 00:01:29 PDT 2009,NO_QUERY,xomendi22,@miketimmons1 hey i never talked to you on this before!!!!  
4,1957276560,Fri May 29 00:01:29 PDT 2009,NO_QUERY,Chubbx,@stephenfry Well it will now that you've tweeted as half the world follow you LOL ;) Morning Squire  #LostInMrFrysVortex
4,1957276567,Fri May 29 00:01:30 PDT 2009,NO_QUERY,christinaaaaa,@joyousxyz HAHA. my hair like not so ? le ok! 
4,1957276574,Fri May 29 00:01:30 PDT 2009,NO_QUERY,koolerbeans,"@tineymarie Next time na sa Vegas ako, we should have a Friends marathon! I even have the board game,dude! "
4,1957276596,Fri May 29 00:01:30 PDT 2009,NO_QUERY,iyank4,"Looking idea... who get one, please share to me...  *ting-ting... :-p"
4,1957276618,Fri May 29 00:01:30 PDT 2009,NO_QUERY,zacmcfadden,@sevinnyne6126 lovely lady...thanks for being so wonderful  your new dude : zm
4,1957276638,Fri May 29 00:01:30 PDT 2009,NO_QUERY,ritasoutback,@whitsundays Thanks for the flowers 
4,1957276656,Fri May 29 00:01:30 PDT 2009,NO_QUERY,derekang,"@BillMonti glad to hear that, whats your blog url? will stay tune to it.. "
4,1957276715,Fri May 29 00:01:31 PDT 2009,NO_QUERY,prettyplainjo,WTH #liesboystell #liesgirlstell #3wordsaftersex BGT #twistory #thingsmummysaid #3breakupwords #jonaswebcast Hulu Desktop Bing Hi All!!!! 
4,1957276748,Fri May 29 00:01:31 PDT 2009,NO_QUERY,RnBDiva83,just got woken up by a special call   back to bed I got night night twitter...see u in like an hour when I'm off to the gym
4,1957276754,Fri May 29 00:01:32 PDT 2009,NO_QUERY,jessicabrookes,@Frintro Great idea though!!! 
4,1957276793,Fri May 29 00:01:32 PDT 2009,NO_QUERY,Sweet_salt,the weather is beatiful now  someone sings . how cool is that!
4,1957276806,Fri May 29 00:01:32 PDT 2009,NO_QUERY,annado,"I had a great day, thank you everyone for all the love "
4,1957276819,Fri May 29 00:01:32 PDT 2009,NO_QUERY,Galaxykaren,"Ah everybody loves the sunshine, bring it on. Had the best sleep I've had in weeks now time to catch some rays "
4,1957276836,Fri May 29 00:01:32 PDT 2009,NO_QUERY,G2iXOne,@AlistairIsrael There is a PSIA presence at booth 110. Please stop by or hang out  .. We'll get organized from there. looking forward.
4,1957276849,Fri May 29 00:01:32 PDT 2009,NO_QUERY,MovementofTruth,There has to be a law in Tampa that says 97% of the city has to have gorgeous women...God is Good.. 
4,1957276867,Fri May 29 00:01:32 PDT 2009,NO_QUERY,moshpitgo,@vivalaangie i am stoked  oh im getting my septum pierced while waiting in line for stereo skyline/hey monday (but who cares about them)
4,1957276914,Fri May 29 00:01:33 PDT 2009,NO_QUERY,crazycrisco,Love how my new car came with a system. You know what that means... I'm gonna be Rollin' and Scratchin' this weekend lol 
4,1957276950,Fri May 29 00:01:33 PDT 2009,NO_QUERY,Wzzy,"@Gruno Me as well. Tweep slight, as Curt would say "
4,1957276976,Fri May 29 00:01:34 PDT 2009,NO_QUERY,daniliciousness,@mtwhel saaaaaame 
4,1957276995,Fri May 29 00:01:34 PDT 2009,NO_QUERY,Larrysullivan,@jenifaojennyjen @BakeMeUpLA I wish I could take the credit for that post but I just RETweeted it from @halsparks  
4,1957277093,Fri May 29 00:01:35 PDT 2009,NO_QUERY,xandraaaa,Read my blog achaxandra.blogspot.com; New Post 
4,1957277177,Fri May 29 00:01:36 PDT 2009,NO_QUERY,testerSF,longliveyourdog - thank god they don't have recalls 
4,1957277194,Fri May 29 00:01:38 PDT 2009,NO_QUERY,SunshineeKiid,"The chasers is hilarious, felt like letting you in on tht haha "
4,1957277274,Fri May 29 00:01:37 PDT 2009,NO_QUERY,DanMonkey,@paulmonkey me too.  Wish I could of left the chocky one at home 
4,1957277348,Fri May 29 00:01:37 PDT 2009,NO_QUERY,Dropsofreign,"@cyrill_co_uk  I think bear is far more affectionate sounding for a baby than medved but then again, I'm just an American "
4,1957277371,Fri May 29 00:01:37 PDT 2009,NO_QUERY,icilalune,"@imstardust you're welcome  Jo says you're a lucky woman, I say you're giving me money, I'm even luckier!"
4,1957277424,Fri May 29 00:01:38 PDT 2009,NO_QUERY,slrthree,@TrueXena yayz   lemme know if'n you wants to come chatz with gb n me 
4,1957277465,Fri May 29 00:01:38 PDT 2009,NO_QUERY,Abequa,first bonfire this year 
4,1957277517,Fri May 29 00:01:41 PDT 2009,NO_QUERY,Young_SoulBlade,"@PrincessSuperC That's good that ya feel better!!   Lookin' foward to seening more performances, can't wait!! "
4,1957277535,Fri May 29 00:01:39 PDT 2009,NO_QUERY,laetitou95,can't sleep ! Thinking of them  M*******  and   T*****  . especilly T.  
4,1957277630,Fri May 29 00:01:42 PDT 2009,NO_QUERY,keraminers,@DrWhoNews Screams very loudly! That's so cool! I want one 
4,1957277781,Fri May 29 00:01:41 PDT 2009,NO_QUERY,KaiLoi,@fruityalexia hahah the royal. But sadly back to work now. Also I suspect you might also have to fight your way through a 4'11&quot; ninja. 
4,1957277826,Fri May 29 00:01:42 PDT 2009,NO_QUERY,astorrs,"@depping @wilva @jasonboche @gabvirtualworld I'd prefer a vendor-neutral conference any day. I'm nobody's fan boy, I like competition. "
4,1957277878,Fri May 29 00:01:43 PDT 2009,NO_QUERY,meerasapra,"@thenewbnb yes, the second comic is very much me too  http://bit.ly/5Txgl"
4,1957277901,Fri May 29 00:01:43 PDT 2009,NO_QUERY,cow_grrrl,"Muchos thanks @melattree and @husbandsanon for the #followfriday love. Right back atcha, you guys both rock my stream "
4,1957278003,Fri May 29 00:01:44 PDT 2009,NO_QUERY,Hybrid911,On bus now 
4,1957278012,Fri May 29 00:01:44 PDT 2009,NO_QUERY,p_richardson,it makes sense now. let's roll with this. 
4,1957278016,Fri May 29 00:01:44 PDT 2009,NO_QUERY,Suze2oo9,@camcamaussie Come back!! We'll still have you!  xx
4,1957278023,Fri May 29 00:01:44 PDT 2009,NO_QUERY,k8_fern,is converting my whole class to twitter during computers  word
4,1957278033,Fri May 29 00:01:44 PDT 2009,NO_QUERY,heatherkittyxo,@ilovegogoamy i hope the RV got its shit together!! have a fun tour &amp; thanks for class+show. cant wait to see you lovely ladies next time 
4,1957278043,Fri May 29 00:01:44 PDT 2009,NO_QUERY,iamsydthakyd,no prom date for me next year  =(
4,1957278046,Fri May 29 00:01:44 PDT 2009,NO_QUERY,sjanae,watching @chelsealately! 
4,1957278056,Fri May 29 00:01:44 PDT 2009,NO_QUERY,alpha1736,"Next Sat The Roots Picnic, Philadelphia PA!! (prays no rain) "
4,1957278065,Fri May 29 00:01:45 PDT 2009,NO_QUERY,jaysoulmusic,Whoooo  go Cavs?
4,1957278095,Fri May 29 00:01:45 PDT 2009,NO_QUERY,bluuuuh,says good afternoon  http://plurk.com/p/wxtg5
4,1957285780,Fri May 29 00:03:03 PDT 2009,NO_QUERY,civlee,It's official in CA - it's follow friday!!! Thank you - my incredible twitterverse. Scheduled some w/Tweetdeck tonight. More tomorrow! 
4,1957285798,Fri May 29 00:03:03 PDT 2009,NO_QUERY,suyapa1987,Sleeping. Dreaming about a dork &lt;--- whale penis hahaha jk jk 
4,1957285812,Fri May 29 00:03:03 PDT 2009,NO_QUERY,petrolnchlorine,Solved the shoe dilemma.. And now it's friday 
4,1957285888,Fri May 29 00:03:04 PDT 2009,NO_QUERY,LenoreHuynh,@tAni_cAkes awWie..I miss my grandma..she always treats me like a princess.. 
4,1957285900,Fri May 29 00:03:04 PDT 2009,NO_QUERY,vintagemooose,@stephenfry Think you might have broken it 
4,1957285913,Fri May 29 00:03:04 PDT 2009,NO_QUERY,lostinthecolour,"@thelittlespook hehe, you do! "
4,1957285917,Fri May 29 00:03:04 PDT 2009,NO_QUERY,deejayslim,@charleneha when you work there tell me so you could hook it upp 
4,1957285954,Fri May 29 00:03:04 PDT 2009,NO_QUERY,chillysella,@iamBenLyons hi 
4,1957286010,Fri May 29 00:03:05 PDT 2009,NO_QUERY,princessniki1,@TerrenceJ106 I'm up. 
4,1957286067,Fri May 29 00:03:05 PDT 2009,NO_QUERY,She_Loves_Wine,No room in my last tweet for the YUMMMMMO!  You gotta love a place who's address is Blood Alley . Reminds me of London!
4,1957286106,Fri May 29 00:03:06 PDT 2009,NO_QUERY,Ericienco,its an amazing day here in london my trip to Spain has been cancelled so it looks like i will be enjoying the sunshine here in london 
4,1957286113,Fri May 29 00:03:06 PDT 2009,NO_QUERY,SomersetBob,"@ceggs Yes, today is the start of a sustained sunny period! "
4,1957286131,Fri May 29 00:03:06 PDT 2009,NO_QUERY,XxCowMooXx,Animal Idol!~ http://bit.ly/M4jvp   Favourite Animals are Cuppy and Little Golden 
4,1957286202,Fri May 29 00:03:07 PDT 2009,NO_QUERY,djshadow19,just watched some good Glasgow folk debating with a BNP rep �  that was fun and reassuring� no quarter given nor deserved.
4,1957286212,Fri May 29 00:03:07 PDT 2009,NO_QUERY,jennyely,got a new tattoo 
4,1957286251,Fri May 29 00:03:07 PDT 2009,NO_QUERY,iphonetalktoday,@arrelid Looks a bit &quot;influenced&quot; by the iPhone  http://bit.ly/MzDkk
4,1957286383,Fri May 29 00:03:08 PDT 2009,NO_QUERY,Sweetlady259,Just throwww it in tha bagggggg Fabolous 
4,1957286500,Fri May 29 00:03:09 PDT 2009,NO_QUERY,TravelAndrew,"@lifecoach awww...shucks  well, it's good to be back online..."
4,1957286513,Fri May 29 00:03:09 PDT 2009,NO_QUERY,nikknasty,"@tiny_mrose Haha! Now if I hear that song, I won't be so annoyed cause I'll just sing along with your version. Yay "
4,1957286528,Fri May 29 00:03:09 PDT 2009,NO_QUERY,tankyknight,@jonjonnyp come to think of it. I thought Ide banned hangovers all together 
4,1957286551,Fri May 29 00:03:09 PDT 2009,NO_QUERY,SCIZZORWIZARD,@JoshuaJaegar  what it earlier tonight you see the turban segment!
4,1957286647,Fri May 29 00:03:10 PDT 2009,NO_QUERY,MajesticFlame,@pcsketch well then close some windows ;) Or get a separate monitor just for twittering 
4,1957286663,Fri May 29 00:03:11 PDT 2009,NO_QUERY,hunterblas,@jsrobertojr You should buy me one 
4,1957286685,Fri May 29 00:03:11 PDT 2009,NO_QUERY,yo_yna,changed my desktop wallpaper to Gu Jun Pyo  haha.
4,1957286694,Fri May 29 00:03:11 PDT 2009,NO_QUERY,coy_coy,@torisgreat &quot;put that thing back where it came from or so help me! so help me so help me AND cut.&quot; hahaha feel bettter! 
4,1957286709,Fri May 29 00:03:11 PDT 2009,NO_QUERY,improvelife,"well everyone, im off to sleep, no more quotes for tonight  just going to have to wait till 7am PST  ended the night at 799, i feelgood!"
